phase,RatID,session,Trial num,HH time,Latency to corr sample,Latency to corr match,Corr sample port num,Trial type,Target odor num,Target odor name,Target odor concentration,Num pokes corr sample,Time in corr sample,Inc sample port num,Num pokes inc sample,Time in inc sample,False pos inc sample,Corr match port num,Corr match odor num,Corr match odor name,Match odor concentration,Num pokes corr match,Time in corr match,Inc match 1 port num,Inc match 1 odor num,Inc match 1 odor name,Num pokes inc match 1,Time in inc match 1,False pos inc match 1,Inc match 2 port num,Inc match 2 odor num,Inc match 2 odor name,Num pokes inc match 2,Time in inc match 2,False pos inc match 2,Time in corr port after reward
2,10,19,3,4,19.994,31.97,1,normal,4,PETN,1,3,7.696,2,1,0.575,0,4,4,PETN,1,2,8.655,3,2,blank,1,0.576,0,5,2,blank,2,0.705,0,NA
2,10,19,4,4,7.565,18.791,1,normal,3,TNT,1,1,5.725,2,1,0.48,0,3,3,TNT,1,1,8.396,4,2,blank,1,0.177,0,5,2,blank,1,0.544,0,NA
2,10,19,5,4,11.964,23.285,2,normal,5,RDX,1,2,6.671,1,2,3.982,0,3,5,RDX,1,1,8.364,4,2,blank,1,0.606,0,5,2,blank,1,0.705,0,NA
2,10,19,6,4,8.027,22.076,1,normal,4,PETN,1,2,6.202,2,2,1.506,0,5,4,PETN,1,1,8.734,3,2,blank,1,0.992,0,4,2,blank,1,0.751,0,NA
2,10,19,7,4,6.961,17.654,2,normal,6,AMM,1,1,7.934,1,2,1.36,0,5,6,AMM,1,1,8.191,3,2,blank,0,0,0,4,2,blank,2,0.893,0,NA
2,10,19,8,4,5.931,18.496,2,normal,6,AMM,1,1,6.253,1,1,0.304,0,5,6,AMM,1,2,8.989,3,2,blank,1,0.351,0,4,2,blank,2,0.93,0,NA
2,10,19,9,4,8.536,18.966,2,normal,6,AMM,1,1,6.59,1,2,1.437,0,4,6,AMM,1,1,8.878,3,2,blank,0,0,0,5,2,blank,1,0.624,0,NA
2,10,19,10,4,7.628,17.998,2,normal,6,AMM,1,1,6.125,1,1,0.689,0,4,6,AMM,1,1,8.079,3,2,blank,1,0.623,0,5,2,blank,1,0.594,0,NA
2,10,19,11,4,6.791,19.693,1,normal,4,PETN,1,2,8.493,2,2,1.254,0,5,4,PETN,1,2,8.719,3,2,blank,1,0.72,0,4,2,blank,2,0.864,0,NA
2,10,19,12,4,10.096,21.267,2,normal,3,TNT,1,1,6.671,1,1,1.199,0,3,3,TNT,1,1,7.948,4,2,blank,2,0.882,0,5,2,blank,1,0.704,0,NA
2,10,19,13,4,13.383,27.609,2,normal,3,TNT,1,6,9.372,1,0,0,0,5,3,TNT,1,1,8.911,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,19,14,4,5.785,17.616,1,normal,3,TNT,1,2,8.507,2,1,0.671,0,3,3,TNT,1,1,8.399,4,2,blank,0,0,0,5,2,blank,1,0.705,0,NA
2,10,19,15,4,12.559,24.501,1,normal,3,TNT,1,1,7.276,2,2,2.944,0,5,3,TNT,1,1,9.008,3,2,blank,1,0.256,0,4,2,blank,1,0.351,0,NA
2,10,19,16,4,9.575,22.968,2,normal,6,AMM,1,2,5.902,1,2,1.629,0,5,6,AMM,1,3,10.848,3,2,blank,0,0,0,4,2,blank,2,0.687,0,NA
2,10,19,17,4,0,0,1,normal,4,PETN,1,3,2.798,2,5,3.375,0,4,4,PETN,1,0,0,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,19,18,4,0,0,1,normal,4,PETN,1,4,0.894,2,0,0,0,4,4,PETN,1,0,0,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,19,19,4,0,0,1,normal,5,RDX,1,1,0.559,2,0,0,0,3,5,RDX,1,0,0,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,19,20,4,15.745,26.583,2,normal,3,TNT,1,3,7.036,1,1,0.368,0,5,3,TNT,1,1,8.191,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,19,21,4,0,0,1,normal,4,PETN,1,0,0,2,0,0,0,5,4,PETN,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,20,1,4,0,0,1,normal,5,RDX,1,0,0,2,0,0,0,3,5,RDX,1,0,0,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,20,2,4,28.075,41.363,2,normal,3,TNT,1,2,7.165,1,2,1.358,0,5,3,TNT,1,1,8.509,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,20,3,4,7.707,20.086,2,normal,6,AMM,1,1,6.061,1,1,0.432,0,5,6,AMM,1,2,9.935,3,2,blank,1,1.006,0,4,2,blank,0,0,0,NA
2,10,20,4,4,5.14,17.082,1,normal,3,TNT,1,1,7.132,2,0,0,0,5,3,TNT,1,1,7.886,3,2,blank,1,0.383,0,4,2,blank,0,0,0,NA
2,10,20,5,4,9.291,22.001,2,normal,6,AMM,1,2,6.879,1,0,0,0,4,6,AMM,1,2,9.919,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,20,6,4,22.121,34.318,1,normal,4,PETN,1,3,9.433,2,2,6.669,1,4,4,PETN,1,1,7.967,3,2,blank,0,0,0,5,2,blank,1,0.656,0,NA
2,10,20,7,4,0,0,1,normal,4,PETN,1,3,1.52,2,2,6.334,1,5,4,PETN,1,1,0.543,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,20,8,4,25.133,36.737,1,normal,5,RDX,1,4,9.531,2,2,1.248,0,3,5,RDX,1,1,7.707,4,2,blank,0,0,0,5,2,blank,1,0.607,0,NA
2,10,20,9,4,14.375,24.87,1,normal,4,PETN,1,5,7.821,2,2,1.424,0,4,4,PETN,1,1,8.557,3,2,blank,0,0,0,5,2,blank,2,0.847,0,NA
2,10,20,10,4,7.85,19.109,2,normal,3,TNT,1,1,6.621,1,1,0.799,0,3,3,TNT,1,1,7.837,4,2,blank,1,0.32,0,5,2,blank,1,0.655,0,NA
2,10,20,11,4,4.624,15.66,2,normal,3,TNT,1,1,6.974,1,1,0.121,0,3,3,TNT,1,1,8.124,4,2,blank,0,0,0,5,2,blank,1,0.574,0,NA
2,10,20,12,4,5.17,14.927,2,normal,6,AMM,1,1,8.701,1,0,0,0,5,6,AMM,1,1,7.694,3,2,blank,0,0,0,4,2,blank,1,0.331,0,NA
2,10,20,13,4,7.79,20.435,2,normal,3,TNT,1,2,7.579,1,1,0.511,0,3,3,TNT,1,2,10.078,4,2,blank,1,0.544,0,5,2,blank,1,0.496,0,NA
2,10,20,14,4,0,0,1,normal,4,PETN,1,4,3.713,2,5,4.019,0,4,4,PETN,1,0,0,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,20,15,4,14.458,25.509,2,normal,5,RDX,1,1,6.159,1,1,0.576,0,3,5,RDX,1,1,8.957,4,2,blank,0,0,0,5,2,blank,1,0.623,0,NA
2,10,20,16,4,10.254,21.505,1,normal,3,TNT,1,1,6.749,2,1,0.783,0,3,3,TNT,1,1,8.637,4,2,blank,1,0.207,0,5,2,blank,1,0.528,0,NA
2,10,20,17,4,14.516,26.172,1,normal,4,PETN,1,3,8.398,2,4,2.239,0,4,4,PETN,1,2,8.895,3,2,blank,1,0.32,0,5,2,blank,1,0.592,0,NA
2,10,20,18,4,5.453,15.997,2,normal,6,AMM,1,1,5.534,1,1,0.688,0,4,6,AMM,1,1,8.446,3,2,blank,1,0.176,0,5,2,blank,1,0.608,0,NA
2,10,20,19,4,6.163,16.824,2,normal,6,AMM,1,1,5.711,1,1,0.832,0,5,6,AMM,1,2,9.199,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,20,20,4,15.44,35.063,1,normal,4,PETN,1,3,8.156,2,2,1.342,0,5,4,PETN,1,2,8.957,3,2,blank,1,0.511,0,4,2,blank,2,7.486,1,NA
2,10,20,21,4,0,0,1,normal,4,PETN,1,1,0.704,2,2,1.289,0,5,4,PETN,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,1,4,13.482,26.966,2,normal,3,TNT,1,2,6.445,1,0,0,0,3,3,TNT,1,2,8.322,4,2,blank,1,0.241,0,5,2,blank,1,0.32,0,NA
2,10,21,2,4,8.106,19.223,2,normal,6,AMM,1,1,5.885,1,2,1.07,0,4,6,AMM,1,1,8.415,3,2,blank,1,0.103,0,5,2,blank,1,0.61,0,NA
2,10,21,3,4,8.473,21.272,1,normal,4,PETN,1,2,7.405,2,1,0.799,0,5,4,PETN,1,2,9.437,3,2,blank,0,0,0,4,2,blank,1,0.657,0,NA
2,10,21,4,4,10.549,23.913,1,normal,4,PETN,1,2,8.444,2,0,0,0,5,4,PETN,1,2,9.342,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,5,4,7.45,17.474,1,normal,3,TNT,1,1,6.237,2,1,1.215,0,5,3,TNT,1,1,9.008,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,6,4,6.352,23.613,2,normal,3,TNT,1,2,7.692,1,0,0,0,3,3,TNT,1,1,9.008,4,2,blank,0,0,0,5,2,blank,1,1.057,0,NA
2,10,21,7,4,8.521,18.198,2,normal,3,TNT,1,2,6.309,1,1,2.575,0,5,3,TNT,1,1,7.917,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,8,4,18.865,30.724,2,normal,3,TNT,1,1,6.526,1,2,3.195,0,5,3,TNT,1,1,9.009,3,2,blank,0,0,0,4,2,blank,1,0.287,0,NA
2,10,21,9,4,8.166,19.501,2,normal,6,AMM,1,1,7.996,1,1,1.713,0,5,6,AMM,1,1,8.924,3,2,blank,0,0,0,4,2,blank,1,0.224,0,NA
2,10,21,10,4,7.551,17.382,2,normal,6,AMM,1,1,6.589,1,1,0.417,0,5,6,AMM,1,1,9.006,3,2,blank,1,1.183,0,4,2,blank,1,0.177,0,NA
2,10,21,11,4,5.635,17.052,2,normal,3,TNT,1,1,7.422,1,1,0.751,0,5,3,TNT,1,1,8.798,3,2,blank,0,0,0,4,2,blank,1,0.578,0,NA
2,10,21,12,4,10.035,22.794,1,normal,4,PETN,1,1,8.173,2,3,2.336,0,4,4,PETN,1,2,9.74,3,2,blank,0,0,0,5,2,blank,1,0.785,0,NA
2,10,21,13,4,4.482,15.751,2,normal,6,AMM,1,1,7.565,1,0,0,0,4,6,AMM,1,1,9.008,3,2,blank,0,0,0,5,2,blank,1,0.799,0,NA
2,10,21,14,4,0,0,1,normal,4,PETN,1,6,4.745,2,2,5.695,1,5,4,PETN,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,15,4,13.316,29.902,1,normal,3,TNT,1,1,6.733,2,0,0,0,3,3,TNT,1,1,8.925,4,2,blank,0,0,0,5,2,blank,1,0.337,0,NA
2,10,21,16,4,10.992,22.94,1,normal,3,TNT,1,2,9.003,2,1,0.35,0,3,3,TNT,1,1,9.011,4,2,blank,0,0,0,5,2,blank,1,0.415,0,NA
2,10,21,17,4,4.864,16.027,1,normal,3,TNT,1,1,6.349,2,1,0.913,0,3,3,TNT,1,1,8.796,4,2,blank,0,0,0,5,2,blank,1,0.655,0,NA
2,10,21,18,4,6.722,16.372,2,normal,6,AMM,1,2,7.723,1,0,0,0,5,6,AMM,1,1,9.008,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,19,4,12.054,23.89,1,normal,4,PETN,1,3,8.284,2,1,1.392,0,4,4,PETN,1,1,7.58,3,2,blank,1,0.272,0,5,2,blank,1,0.704,0,NA
2,10,21,20,4,8.815,18.441,2,normal,6,AMM,1,2,6.941,1,1,2.303,0,5,6,AMM,1,1,7.758,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,21,4,13.841,27.678,1,normal,4,PETN,1,2,7.388,2,1,0.799,0,5,4,PETN,1,2,9.728,3,2,blank,1,0.43,0,4,2,blank,4,1.835,0,NA
2,10,21,22,4,4.715,19.394,2,normal,6,AMM,1,2,7.516,1,1,1.039,0,4,6,AMM,1,2,7.695,3,2,blank,0,0,0,5,2,blank,1,0.464,0,NA
2,10,21,23,4,15.411,30.841,1,normal,4,PETN,1,2,9.675,2,1,4.542,1,5,4,PETN,1,1,9.008,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,21,24,4,6.523,18.04,1,normal,3,TNT,1,1,9.085,2,1,1.392,0,3,3,TNT,1,1,8.093,4,2,blank,1,0.33,0,5,2,blank,0,0,0,NA
2,10,21,25,4,0,0,2,normal,6,AMM,1,2,4.801,1,3,2.207,0,4,6,AMM,1,0,0,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,22,1,3,54.474,0,2,normal,5,RDX,1,2,7.997,1,1,0.271,0,3,5,RDX,1,1,0.656,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,22,2,3,7.84,33.992,2,normal,3,TNT,1,2,11.004,1,1,0.559,0,5,3,TNT,1,1,8.006,3,2,blank,2,1.073,0,4,2,blank,2,0.688,0,NA
2,10,22,3,3,5.603,32.927,1,normal,4,PETN,1,1,6.622,2,1,0.319,0,5,4,PETN,1,1,7.726,3,2,blank,2,9.532,1,4,2,blank,2,6.079,1,NA
2,10,22,4,3,5.027,14.456,2,normal,3,TNT,1,1,6.399,1,2,0.816,0,5,3,TNT,1,1,7.741,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,5,3,5.423,15.598,2,normal,6,AMM,1,1,5.55,1,0,0,0,4,6,AMM,1,2,7.424,3,2,blank,1,0.703,0,5,2,blank,1,0.623,0,NA
2,10,22,6,3,11.569,22.194,2,normal,6,AMM,1,1,5.934,1,1,0.368,0,4,6,AMM,1,2,7.823,3,2,blank,1,0.272,0,5,2,blank,1,0.656,0,NA
2,10,22,7,3,10.484,20.155,2,normal,6,AMM,1,2,6.207,1,1,0.879,0,4,6,AMM,1,1,7.694,3,2,blank,0,0,0,5,2,blank,1,0.704,0,NA
2,10,22,8,3,23.94,51.117,2,normal,5,RDX,1,2,7.913,1,5,2.476,0,3,5,RDX,1,1,6.957,4,2,blank,2,1.039,0,5,2,blank,2,8.94,1,NA
2,10,22,9,3,5.128,30.512,2,normal,5,RDX,1,2,7.278,1,1,0.514,0,3,5,RDX,1,1,7.537,4,2,blank,1,0.496,0,5,2,blank,2,9.102,1,NA
2,10,22,10,3,0,0,1,normal,3,TNT,1,6,4.815,2,6,30.326,4,5,3,TNT,1,1,0.273,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,11,3,7.753,19.129,2,normal,5,RDX,1,2,6.479,1,0,0,0,3,5,RDX,1,1,8.008,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,22,12,3,6.304,15.338,2,normal,3,TNT,1,1,6.127,1,1,0.256,0,5,3,TNT,1,2,8.41,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,13,3,6.558,17.085,1,normal,4,PETN,1,1,6.668,2,2,1.247,0,5,4,PETN,1,1,8.006,3,2,blank,2,0.831,0,4,2,blank,2,0.767,0,NA
2,10,22,14,3,6.662,19.527,2,normal,3,TNT,1,1,5.918,1,1,1.328,0,3,3,TNT,1,1,8.006,4,2,blank,2,0.848,0,5,2,blank,3,1.698,0,NA
2,10,22,15,3,9.517,19.449,1,normal,4,PETN,1,1,7.836,2,3,1.595,0,4,4,PETN,1,1,7.488,3,2,blank,0,0,0,5,2,blank,1,0.593,0,NA
2,10,22,16,3,0,0,1,normal,3,TNT,1,4,2.928,2,7,17.136,2,5,3,TNT,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,17,3,12.691,23.336,2,normal,3,TNT,1,2,7.118,1,1,0.432,0,3,3,TNT,1,1,7.884,4,2,blank,1,0.464,0,5,2,blank,1,0.64,0,NA
2,10,22,18,3,6.329,15.922,2,normal,3,TNT,1,2,5.021,1,1,0.415,0,5,3,TNT,1,1,7.567,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,19,3,6.407,17.478,1,normal,5,RDX,1,1,8.46,2,1,0.573,0,3,5,RDX,1,1,6.894,4,2,blank,1,0.305,0,5,2,blank,1,0.623,0,NA
2,10,22,20,3,8.27,18.593,1,normal,5,RDX,1,2,6.7,2,2,1.122,0,3,5,RDX,1,1,7.005,4,2,blank,1,0.414,0,5,2,blank,1,0.623,0,NA
2,10,22,21,3,4.191,12.846,2,normal,6,AMM,1,1,6.078,1,0,0,0,5,6,AMM,1,1,8.008,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,22,22,3,7.257,0,1,normal,5,RDX,1,1,6.726,2,2,1.198,0,3,5,RDX,1,0,0,4,2,blank,1,0.975,0,5,2,blank,0,0,0,NA
2,10,23,1,3,0,0,2,normal,6,AMM,1,2,5.31,1,1,1.68,0,4,6,AMM,1,0,0,3,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,23,2,3,8.877,21.098,2,normal,3,TNT,1,1,5.183,1,1,0.271,0,5,3,TNT,1,1,6.814,3,2,blank,1,1.07,0,4,2,blank,0,0,0,NA
2,10,23,3,3,0,0,1,normal,3,TNT,1,6,3.507,2,11,10.813,1,5,3,TNT,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,23,4,3,11.225,20.139,2,normal,6,AMM,1,1,4.765,1,0,0,0,5,6,AMM,1,1,7.535,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,23,5,3,0,0,1,normal,3,TNT,1,5,2.785,2,5,1.822,0,3,3,TNT,1,1,0.83,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,23,6,3,7.831,18.849,2,normal,3,TNT,1,1,4.877,1,0,0,0,3,3,TNT,1,1,8.009,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,23,7,3,0,0,1,normal,3,TNT,1,3,2.558,2,5,2.448,0,5,3,TNT,1,0,0,3,2,blank,1,0.864,0,4,2,blank,0,0,0,NA
2,10,23,8,3,5.309,16.848,2,normal,3,TNT,1,1,5.215,1,1,0.192,0,5,3,TNT,1,2,8.35,3,2,blank,0,0,0,4,2,blank,1,0.464,0,NA
2,10,23,9,3,4.693,14.339,2,normal,6,AMM,1,1,5.182,1,0,0,0,4,6,AMM,1,1,8.011,3,2,blank,2,1.344,0,5,2,blank,0,0,0,NA
2,10,23,10,3,5.601,17.927,2,normal,5,RDX,1,1,5.038,1,1,0.273,0,3,5,RDX,1,2,8.521,4,2,blank,1,0.368,0,5,2,blank,1,0.4,0,NA
2,10,23,11,3,5.093,15.159,2,normal,6,AMM,1,1,5.197,1,0,0,0,4,6,AMM,1,1,8.01,3,2,blank,1,0.56,0,5,2,blank,0,0,0,NA
2,10,23,12,3,6.489,16.285,1,normal,4,PETN,1,2,6.222,2,1,0.672,0,4,4,PETN,1,1,7.134,3,2,blank,1,0.271,0,5,2,blank,1,0.654,0,NA
2,10,23,13,3,4.268,14.806,2,normal,3,TNT,1,1,5.917,1,0,0,0,5,3,TNT,1,1,8.009,3,2,blank,1,0.592,0,4,2,blank,1,0.464,0,NA
2,10,23,14,3,4.931,14.363,1,normal,4,PETN,1,1,6.35,2,1,0.544,0,4,4,PETN,1,1,7.999,3,2,blank,1,0.545,0,5,2,blank,0,0,0,NA
2,10,23,15,3,6.4,16.952,2,normal,3,TNT,1,2,5.518,1,1,0.609,0,3,3,TNT,1,1,7.532,4,2,blank,1,0.53,0,5,2,blank,1,0.641,0,NA
2,10,23,16,3,6.335,15.79,2,normal,6,AMM,1,2,5.917,1,1,0.736,0,4,6,AMM,1,1,7.742,3,2,blank,0,0,0,5,2,blank,1,0.591,0,NA
2,10,23,17,3,4.252,13.981,2,normal,3,TNT,1,1,5.47,1,0,0,0,5,3,TNT,1,1,7.295,3,2,blank,0,0,0,4,2,blank,1,0.608,0,NA
2,10,23,18,3,0,0,1,normal,3,TNT,1,7,3.868,2,8,3.695,0,3,3,TNT,1,0,0,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,23,19,3,10.056,20.868,2,normal,6,AMM,1,1,5.119,1,1,0.51,0,5,6,AMM,1,1,8.009,3,2,blank,1,0.622,0,4,2,blank,0,0,0,NA
2,10,23,20,3,6.486,18.661,1,normal,5,RDX,1,2,7.61,2,2,0.643,0,3,5,RDX,1,1,7.052,4,2,blank,1,0.527,0,5,2,blank,2,0.961,0,NA
2,10,23,21,3,6.991,16.572,2,normal,6,AMM,1,1,5.838,1,1,0.927,0,4,6,AMM,1,1,7.118,3,2,blank,0,0,0,5,2,blank,1,0.642,0,NA
2,10,23,22,3,0,0,1,normal,3,TNT,1,3,2.477,2,3,2.014,0,3,3,TNT,1,0,0,4,2,blank,1,0.849,0,5,2,blank,0,0,0,NA
2,10,24,1,4,29.226,40.44,2,normal,6,AMM,1,5,8.72,1,0,0,0,4,6,AMM,1,1,8.126,3,2,blank,1,0.863,0,5,2,blank,0,0,0,NA
2,10,24,2,4,7.98,19.607,1,normal,3,TNT,1,1,6.797,2,1,0.431,0,5,3,TNT,1,2,10.37,3,2,blank,1,0.655,0,4,2,blank,1,0.416,0,NA
2,10,24,3,4,6.898,18.646,2,normal,6,AMM,1,1,5.695,1,0,0,0,4,6,AMM,1,3,9.698,3,2,blank,1,0.56,0,5,2,blank,1,0.431,0,NA
2,10,24,4,4,6.5,46.801,2,normal,5,RDX,1,4,6.922,1,2,0.608,0,3,5,RDX,1,4,11.328,4,2,blank,2,0.479,0,5,2,blank,2,0.446,0,NA
2,10,24,5,4,6.047,16.482,1,normal,4,PETN,1,1,6.942,2,0,0,0,4,4,PETN,1,1,8.575,3,2,blank,2,0.832,0,5,2,blank,0,0,0,NA
2,10,24,6,4,6.489,18.286,2,normal,6,AMM,1,2,6.238,1,2,0.481,0,5,6,AMM,1,1,9.007,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,24,7,4,8.681,20.015,2,normal,3,TNT,1,2,5.996,1,2,0.575,0,5,3,TNT,1,1,8.239,3,2,blank,1,0.559,0,4,2,blank,2,0.433,0,NA
2,10,24,8,4,7.62,18.279,2,normal,6,AMM,1,2,7.181,1,1,0.863,0,4,6,AMM,1,1,8.703,3,2,blank,1,0.608,0,5,2,blank,0,0,0,NA
2,10,24,9,4,9.456,19.91,2,normal,6,AMM,1,2,6.042,1,0,0,0,4,6,AMM,1,1,8.4,3,2,blank,1,0.575,0,5,2,blank,0,0,0,NA
2,10,24,10,4,8.909,21.087,2,normal,5,RDX,1,3,7.628,1,1,0.432,0,3,5,RDX,1,2,9.473,4,2,blank,2,0.498,0,5,2,blank,1,0.287,0,NA
2,10,24,11,4,6.897,21.249,2,normal,6,AMM,1,1,6.797,1,0,0,0,5,6,AMM,1,1,8.462,3,2,blank,0,0,0,4,2,blank,1,0.369,0,NA
2,10,24,12,4,4.993,16.283,2,normal,3,TNT,1,2,7.614,1,0,0,0,3,3,TNT,1,1,9.007,4,2,blank,1,0.64,0,5,2,blank,0,0,0,NA
2,10,24,13,4,5.315,16.873,2,normal,3,TNT,1,2,7.223,1,2,0.704,0,5,3,TNT,1,1,8.061,3,2,blank,1,0.751,0,4,2,blank,0,0,0,NA
2,10,24,14,4,5.766,15.375,2,normal,6,AMM,1,1,7.406,1,0,0,0,5,6,AMM,1,1,7.95,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,24,15,4,6.471,18.122,2,normal,5,RDX,1,2,7.02,1,0,0,0,3,5,RDX,1,1,9.009,4,2,blank,1,0.686,0,5,2,blank,1,0.607,0,NA
2,10,24,16,4,7.454,28.218,2,normal,5,RDX,1,1,7.213,1,1,0.656,0,3,5,RDX,1,2,9.485,4,2,blank,3,7.902,1,5,2,blank,1,0.655,0,NA
2,10,24,17,4,5.328,22.261,1,normal,4,PETN,1,1,7.325,2,1,1.024,0,5,4,PETN,1,2,9.581,3,2,blank,1,1.103,0,4,2,blank,3,3.408,0,NA
2,10,24,18,4,5.602,16.19,1,normal,3,TNT,1,1,7.709,2,1,0.577,0,5,3,TNT,1,1,8.541,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,24,19,4,5.652,17.43,2,normal,6,AMM,1,2,7.709,1,1,0.859,0,5,6,AMM,1,1,9.009,3,2,blank,1,0.543,0,4,2,blank,1,0.32,0,NA
2,10,24,20,4,6.976,17.426,1,normal,4,PETN,1,1,5.98,2,2,1.119,0,4,4,PETN,1,1,8.448,3,2,blank,1,0.592,0,5,2,blank,1,0.178,0,NA
2,10,24,21,4,5.091,16.284,2,normal,6,AMM,1,2,6.527,1,1,0.927,0,4,6,AMM,1,2,8.67,3,2,blank,0,0,0,5,2,blank,1,0.4,0,NA
2,10,24,22,4,5.679,18.103,2,normal,6,AMM,1,1,6.222,1,3,1.825,0,5,6,AMM,1,1,9.006,3,2,blank,1,0.768,0,4,2,blank,1,0.351,0,NA
2,10,24,23,4,0,0,1,normal,4,PETN,1,13,19.045,2,3,0.751,0,5,4,PETN,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,24,24,4,7.42,18.994,2,normal,6,AMM,1,1,6.127,1,1,0.368,0,4,6,AMM,1,3,8.623,3,2,blank,1,0.481,0,5,2,blank,1,0.367,0,NA
2,10,24,25,4,6.177,16.61,1,normal,4,PETN,1,1,5.903,2,2,0.607,0,4,4,PETN,1,1,8.158,3,2,blank,1,0.544,0,5,2,blank,0,0,0,NA
2,10,24,26,4,0,0,2,normal,5,RDX,1,2,1.325,1,1,0.705,0,3,5,RDX,1,0,0,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,25,1,4,44.505,0,2,normal,3,TNT,1,5,8.392,1,4,4.098,0,5,3,TNT,1,0,0,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,25,2,4,8.443,26.761,1,normal,4,PETN,1,3,10.462,2,1,0.464,0,5,4,PETN,1,1,9.009,3,2,blank,0,0,0,4,2,blank,0,0,0,NA
2,10,25,3,4,10.164,27.429,2,normal,6,AMM,1,2,7.024,1,1,0.415,0,4,6,AMM,1,2,8.926,3,2,blank,3,1.233,0,5,2,blank,0,0,0,NA
2,10,25,4,4,8.158,20.1,2,normal,6,AMM,1,2,6.622,1,1,0.288,0,4,6,AMM,1,1,8.144,3,2,blank,1,0.467,0,5,2,blank,1,0.56,0,NA
2,10,25,5,4,7.793,19.983,1,normal,3,TNT,1,1,5.614,2,2,0.903,0,5,3,TNT,1,2,8.17,3,2,blank,1,0.562,0,4,2,blank,1,0.433,0,NA
2,10,25,6,4,5.645,16.119,2,normal,6,AMM,1,1,6.348,1,1,0.656,0,4,6,AMM,1,1,7.711,3,2,blank,1,0.546,0,5,2,blank,0,0,0,NA
2,10,25,7,4,7.196,17.654,1,normal,3,TNT,1,1,7.07,2,1,0.56,0,3,3,TNT,1,2,8.848,4,2,blank,1,0.495,0,5,2,blank,0,0,0,NA
2,10,25,8,4,8.823,19.288,2,normal,6,AMM,1,2,6.83,1,2,0.912,0,4,6,AMM,1,1,8.559,3,2,blank,1,0.64,0,5,2,blank,0,0,0,NA
2,10,25,9,4,13.497,26.03,2,normal,6,AMM,1,2,6.908,1,1,0.386,0,5,6,AMM,1,1,9.009,3,2,blank,2,0.83,0,4,2,blank,3,1.074,0,NA
2,10,25,10,4,5.936,15.549,2,normal,5,RDX,1,1,6.048,1,1,0.24,0,3,5,RDX,1,1,8.271,4,2,blank,0,0,0,5,2,blank,0,0,0,NA
2,10,25,11,4,6.035,17.27,1,normal,4,PETN,1,1,6.541,2,2,0.879,0,4,4,PETN,1,2,9.293,3,2,blank,1,0.544,0,5,2,blank,0,0,0,NA
2,10,25,12,4,15.993,27.043,1,normal,4,PETN,1,2,6.976,2,3,0.805,0,5,4,PETN,1,1,7.82,3,2,blank,2,0.864,0,4,2,blank,2,0.783,0,NA
